X,Y,Z,Label
-1.2704849984857336,0.9693967081580112,-1.17312340511416,L1
1.9436211856492926,-0.41361898075974735,-0.7474548114407578,L1
1.9229420264803847,1.4805147914344243,1.8675589604265699,L1
0.9060446582753853,-0.8612256850547025,1.9100649530990337,L1
-0.2680033709513804,0.8024563957963952,0.947251967773748,L1
-0.1550100930908342,0.6140793703460803,0.9222066715665268,L1
0.37642553115562943,-1.0994007905841945,0.298238174206056,L1
1.3263858966870303,-0.6945678597313655,-0.14963454032767076,L1
-0.43515355172163744,1.8492637284793418,0.6722947570124355,L1
0.40746183624111043,-0.7699160744453164,0.5392491912918173,L1
-0.6743326606573761,0.03183055827435118,-0.635846078378881,L1
0.6764332949464997,0.5765908166149409,-0.20829875557799488,L1
0.3960067126616453,-1.0930615087305058,-1.4912575927056055,L1
0.4393917012645369,0.16667349537252904,0.6350314368921064,L1
2.383144774863942,0.9444794869904138,-0.9128222254441586,L1
1.117016288095853,-1.3159074105115212,-0.461584604814709,L1
-0.06824160532463124,1.7133427216493666,-0.7447548220484399,L1
-0.8264385386590144,-0.0984525244254323,-0.6634782863621074,L1
1.126635922106507,-1.0799315083634233,-1.1474686524111024,L1
-0.43782004474443403,-0.4980324506923049,1.9295320538169858,L1
0.9494208069257608,0.0875512413851909,-1.225435518830168,L1
0.8443629764015471,-1.0002153473895647,-1.5447710967776116,L1
1.1880297923523018,0.3169426119248496,0.920858823780819,L1
0.3187276529430212,0.8568306119026912,-0.6510255933001469,L1
-1.0342428417844647,0.681594518281627,-0.8034096641738411,L1
-0.6895497777502005,-0.45553250351734315,0.01747915902505673,L1
-0.35399391125348395,-1.3749512934180188,-0.6436184028328905,L1
-2.2234031522244266,0.6252314510271875,-1.6020576556067476,L1
-1.1043833394284506,0.052165079260974405,-0.7395629963913133,L1
1.5430145954067358,-1.2928569097234486,0.26705086934918293,L1
-0.0392828182274956,-1.1680934977411974,0.5232766605317537,L1
-0.1715463312222481,0.7717905512136674,0.8235041539637314,L1
2.16323594928069,1.336527949436392,-0.3691818379424436,L1
-0.2393791775759264,1.0996595958871132,0.6552637307225978,L1
0.640131526097592,-1.6169560443108344,-0.024326124398935636,L1
-0.7380309092056887,0.27992459904323824,-0.09815038964295794,L1
0.9101789080925919,0.31721821519130206,0.7863279621089762,L1
-0.46641909673594306,-0.9444462559182504,-0.41004969320254847,L1
-0.017020413861440594,0.3791517355550818,2.259308950690852,L1
-0.04225715166064269,-0.955945000492777,-0.34598177569938643,L1
-0.4635959746460942,0.4814814737734622,-1.5407970144446248,L1
0.06326199420033171,0.1565065379653756,0.23218103620027578,L1
-0.5973160689653627,-0.237921729736007,-1.4240609089825316,L1
-0.49331988336219407,-0.5428614760167177,0.4160500462614255,L1
-1.1561824318219127,0.7811981017099934,1.4944845444913688,L1
-2.0699850250135325,0.42625873077810095,0.6769080350302455,L1
-0.637437025552229,-0.39727181432879766,-0.13288057758695562,L1
-0.2977908794017283,-0.3090129690471222,-1.6760038063299767,L1
1.15233156478312,1.079618592036821,-0.8133642592042029,L1
-1.466424327802514,0.5210648764527586,-0.5757879698130661,L1
0.14195316332077967,-0.3193284171450952,0.6915387510701866,L1
0.6947491436560059,-0.7255973784635843,-1.3833639553950554,L1
-1.582938397335082,0.6103793791072052,-1.188859257784029,L1
-0.5068163542986875,-0.5963140384505081,-0.05256729626954629,L1
-1.936279805846507,0.18877859679382855,0.5238910238342056,L1
0.08842208704466141,-0.3108861716984717,0.09740016626878341,L1
0.3990463456401302,-2.77259275642665,1.9559123082506942,L1
0.39009332268792646,-0.65240858238702,-0.3909533751876011,L1
0.49374177734918845,-0.11610393903436653,-2.0306844677814944,L1
2.0644928613593194,-0.11054065723247261,1.0201727117157997,L1
-0.6920498477843912,1.5363770542457977,0.28634368889227957,L1
0.6088438344754508,-1.0452533661469547,1.2111452896827009,L1
0.6898181645347884,1.3018462295649984,-0.6280875596415789,L1
-0.4810271184607877,2.303916697683942,-1.0600158227215473,L1
-0.13594970067832082,1.1368913626026953,0.0977249677148556,L1
0.5829536797532936,-0.3994490292628752,0.37005588784751875,L1
-1.3065268517353166,1.658130679618188,-0.11816404512856976,L1
-0.6801782039968504,0.6663830820319143,-0.4607197873885533,L1
-1.3342584714027534,-1.3467175057975553,0.6937731526901325,L1
-0.1595734381462669,-0.13370155966843916,1.0777438059762627,L1
-1.1268258087567435,-0.7306777528648248,-0.38487980918127546,L1
0.094351589317074,-0.042171451290578935,-0.2868871923899076,L1
-0.0616264020956474,-0.10730527629117469,-0.7196043885517929,L1
-0.8129929885540773,0.2745163577239395,-0.8909150829955279,L1
-1.1573552591908536,-0.3122922511256933,-0.1576670161638159,L1
2.2567234972982093,-0.7047002758562337,0.9432607249694948,L1
0.7471883342046318,-1.188944955203736,0.7732529774025997,L1
-1.1838806401933177,-2.659172237996741,0.6063195243593807,L1
-1.7558905834377194,0.45093446180591484,-0.6840108977372166,L1
1.6595507961898721,1.068509399316009,-0.45338580385138766,L1
-0.6878376110286823,-1.2140774030941206,-0.4409226322925914,L1
-0.2803554951845091,-0.3646935443916854,0.15670385527236397,L1
0.5785214977288784,0.349654456993174,-0.764143923906443,L1
-1.4377914738015785,1.3645318481024713,-0.6894491845499376,L1
-0.6522935999350191,-0.5211893123011109,-1.8430695501566485,L1
-0.4779740040404867,-0.47965581400794766,0.6203582983435125,L1
0.698457149107336,0.00377088908626934,0.9318483741143037,L1
0.339964983801262,-0.01568211160255477,0.16092816829822298,L1
-0.19065349358139935,-0.3948495140334503,-0.26773353689396645,L1
-1.1280113314700069,0.280441705316296,-0.9931236109295807,L1
0.8416312640736364,-0.24945858016094885,0.04949498165009074,L1
0.49383677628095635,0.6433144650629279,-1.5706234086334527,L1
-0.20690367616397173,0.8801789120807822,-1.6981058194322545,L1
0.3872804753950634,-2.2555642294021894,-1.0225068436356035,L1
0.0386305518401881,-1.6567151023219537,-0.9855107376841507,L1
-1.4718350074635869,1.6481349322075596,0.16422775548733395,L1
0.5672902778526694,-0.2226751005151545,-0.35343174875719907,L1
-1.6164741886510325,-0.2918373627478628,-0.7614922118116233,L1
0.8579239242923363,1.1411018666575734,1.4665787155741776,L1
0.852551939461232,-0.5986539369229861,-1.1158969859603944,L1
0.7666631816450861,0.3562928174722889,-1.7685384506770307,L1
0.35548179274376907,0.8145198224878664,0.05892558918162996,L1
-0.18505367100934153,-0.8076484876163557,-1.4465346995633879,L1
0.8002979493400275,-0.3091144447717088,-0.23346666154369272,L1
1.7327211869191332,0.6845011068591904,0.3708250012811021,L1
0.14206180518723566,1.5199948607657727,1.7195893074161945,L1
0.9295051114795281,0.5822245913979243,-2.0946030712061448,L1
0.12372191423350658,-0.130106954193704,0.09395322938556872,L1
0.9430460873225178,-2.7396771671895563,-0.5693120534701851,L1
0.26990435494076137,-0.4668455460527625,-1.4169061131262595,L1
0.8689634868967954,0.27687190584612803,-0.9711045704444846,L1
0.3148172045158238,0.8215857120497958,0.005292646299360854,L1
0.8005648034309968,0.07826017516166135,-0.39522898265435435,L1
-1.159420516399913,-0.08593076697161273,0.19429293804577166,L1
0.8758327615873309,-0.11510746848722672,0.4574156062209908,L1
-0.9646120137337284,-0.7826291558275251,-0.11038929902688775,L1
-1.0546284639850139,0.8202478373246812,0.4631303293186071,L1
0.2790957643924534,0.33890412521594454,2.0210435614847975,L1
-0.46886418796679563,-2.201441285500558,0.1993001968964652,L1
-0.050603540961665895,-0.5175190425104033,-0.9788298593587699,L1
-0.43918952180214793,0.18133842921782128,-0.5028167006425383,L1
2.4124536795437486,-0.960504381633148,-0.7931173627076716,L1
-2.2886200400145285,0.251484415021537,-2.01640662779976,L1
-0.5394546333745014,-0.27567053456055696,-0.7097279658468882,L1
1.738872677454511,0.9943943913154989,1.3191368763015756,L1
-0.8824188185499185,1.1285940645145685,0.4960009463439622,L1
0.7714059486768455,1.0294388287827672,-0.9087632459590531,L1
-0.4243176209779015,0.8625960113284511,-2.655619092974933,L1
1.5133280825732052,0.553132064207584,-0.045703960660234855,L1
0.2205076557571733,-1.0299352833089765,-0.34994336458910474,L1
1.1002843382203737,1.2980219723262212,2.6962240525635797,L1
-0.07392466628041514,-0.6585529668050037,-0.5142339659399888,L1
-1.0180418752873648,-0.07785475594085076,0.38273243001226814,L1
-0.03424228053195387,1.0963468456657985,-0.23421580134453654,L1
-0.3474506524985633,-0.5812684768603252,-1.6326345262344952,L1
-1.567767724308454,-1.1791579306376878,1.3014280716647608,L1
0.8952602728899299,1.3749640663929898,-1.3322116545945017,L1
-1.9686246897860202,-0.6600563201340829,0.175818953296028,L1
0.4986902749098275,1.0479721559680528,0.2842796708072146,L1
1.7426687806556311,-0.22260568094832048,-0.9130792180417964,L1
-1.6812182154944335,-0.8889713580954499,0.242117960985123,L1
-0.8887202573536308,0.9367424635352571,1.412327706037443,L1
-2.369586905226603,0.8640523004976479,-2.2396040586617367,L1
0.4014990550902875,1.2248705641936597,0.06485610634357618,L1
-1.2796891732042395,-0.5854312042777726,-0.2616454457109007,L1
-0.18224478378994294,-0.20289684076666706,-0.1098827793093138,L1
0.2134800489101689,-1.2085736537332212,-0.2420198298702195,L1
1.5182611703557054,-0.38464542314251776,-0.4438360931551978,L1
1.0781973037142378,-2.5591846663440965,1.1813786012882859,L1
-0.6319037580051673,0.16392857245258663,0.09632135592119682,L1
0.9424681192203938,-0.2675947462353477,-0.6780257815644504,L1
1.2978457906510987,-2.36417381714118,0.02033418170524325,L1
-1.3479254226291204,-0.761573388256559,2.011256681463137,L1
-0.044595426455857026,0.19506969715138117,-1.7815628557055914,L1
-0.7290446587946957,0.19655740072878491,0.3547576931132181,L1
0.6168865543932788,0.008627898917576322,0.5270042084546597,L1
0.453781912635684,-1.8297404110045314,0.03700572191014953,L1
0.7679024077327037,0.5898798207345195,-0.3638588099707899,L1
-0.8056265075393678,-1.1183119243216322,-0.13105401154141233,L1
1.133079879559722,-1.951804101481602,-0.659891729729498,L1
-1.139802455426774,0.7849575212405001,-0.5543096265713009,L1
-0.4706376581547914,-0.216949569936649,0.4453932508947973,L1
-0.39238899814963674,-3.0461430547999266,0.5433118913875197,L1
0.43904295767204254,-0.21954102833121325,-1.0840366206719345,L1
0.3517801106813583,0.37923553353558676,-0.4700328827008748,L1
-0.21673147057553863,-0.9301565025243212,-0.17858909208732915,L1
-1.550429345083481,0.4173188210318355,-0.9443684908242939,L1
0.23810314783231212,-1.4059629162678993,-0.5900576458695397,L1
-0.11048940506592783,-1.6606998118692633,0.11514787314009216,L1
-0.37914756287992274,-1.7423561978092306,-1.3032427541123157,L1
0.6051200840821667,0.895555985551324,-0.13190863977996706,L1
0.4047618120404975,0.2238435633129107,0.32962298212773805,L1
1.285984007080293,-1.506998398214272,0.6764607323616232,L1
-0.3820089555778202,-0.22425893425164034,-0.30224973045507003,L1
-0.37514711666128386,-1.226196191783019,0.18333919925760125,L1
1.6709430327888573,-0.056133020448757114,-0.001385042735095726,L1
-0.6872990371566635,-0.11747454641811148,0.46616642603403075,L1
-0.3702424407043429,-0.45380404105200106,0.4032645401632468,L1
-0.9180047698190454,0.2524966270768724,0.8203217972614217,L1
1.3599485416794843,-0.09038200727694681,1.3675972398067135,L1
1.034409886481518,-0.9962126403710662,-1.217938511593151,L1
-0.30496363785442043,1.0289354925948542,-0.0722870075600049,L1
-0.6006575576577885,1.5522431800485608,0.2869044880033464,L1
-2.3205942757907416,0.31716062629268876,0.5200406145708678,L1
0.2256086544711038,0.44971210023199254,-0.06727560892298173,L1
-1.3183958696447342,-0.37070400322045344,-0.9456157955562914,L1
-0.9327409107943778,-1.2630683491022754,0.4524890926396464,L1
0.09789614541262709,-0.44816536268070806,-0.6493379277303881,L1
-0.02342310502145217,1.0791947281124892,-2.004215715498915,L1
0.37687652085089274,-0.5457119740177824,-1.8845858449794477,L1
-1.9457030831639588,-0.9127834941352918,0.21950955579304526,L1
0.3930629339800916,-0.9389815726777853,1.0170209914132446,L1
1.4229834965161061,0.3960865849565602,-0.5914026678081108,L1
1.1244191845103682,0.7553956956633383,0.867407411354918,L1
-0.6564636749715315,-2.8345545052747023,2.1167910214836754,L1
-1.6108784034499337,-0.03576807186022113,2.3807453512197503,L1
0.330576756274374,0.9492464735582357,-1.5023965693817127,L1
-1.7776669547337063,-0.5327027919795545,1.0907497344345,L1
-0.34624944764730997,-0.7946363210714987,0.19796728994496746,L1
1.0819352184772653,-1.4449401990733717,-1.2105429941233516,L1
-0.7886692545093662,1.0946383747120914,0.2348215259487319,L1
2.1321534105704436,0.9364457258311158,-0.03509517686967038,L1
1.265077838088766,0.21149701273187801,-0.7049213525074449,L1
0.6799748442451024,-0.6963266538610828,-0.29039710080386677,L1
1.327782695957983,-0.10128148621739935,-0.8031413873416283,L1
-0.46433769143549164,1.021790585588673,-0.5525406734167292,L1
-0.38687084685064654,-0.5102927396336285,0.18392549434030994,L1
-0.3854897603756083,-1.601836048972537,-0.8871809418450403,L1
-0.9327890415064383,1.2433193844551549,0.8126740421090424,L1
0.587259379399826,-0.5053583172644099,-0.8157915419939713,L1
-0.507517601657357,-1.051880102551674,2.497200391587007,L1
-2.245321648371402,0.5640085350738091,-1.2845522979925272,L1
-0.10434349149469264,-0.9880019424937344,-1.1776289624826308,L1
-1.1401963009349616,1.7549861537420586,-0.13298842230959199,L1
-0.7657021944780863,0.555786964082873,0.010349314566299353,L1
0.7200337593416528,-1.82425665593783,0.3036039044620014,L1
0.7726948371023817,-1.6615982911145637,0.44819528442331247,L1
1.6961815728281606,-0.014857703354702717,0.8214059370248112,L1
0.6705704503109099,-0.7075056975105769,0.03976673458649517,L1
-1.5669947108616025,-0.4513030371025261,0.2656879749662359,L1
0.7231004937377982,0.024612125247911617,0.7199837301431654,L1
-1.1029062129553697,-0.1016972745548716,0.019279384513077216,L1
1.8495912466796365,-0.21416665620008424,-0.4990166379941829,L1
0.02135122384354861,-0.9191134448699437,0.19275384906521617,L1
-0.36505521654625767,-1.7913275480411837,-0.05858655113386085,L1
-0.31754309393019925,-1.6324233020679833,-0.06713415461452177,L1
1.4893559620744803,0.5213037482757137,0.6119271927311578,L1
-1.3414967255830426,0.4768983689222224,0.14844958138007808,L1
0.5290452383344316,0.42262862170882565,-1.3597807255038137,L1
-0.04140081155796743,-0.757870860425166,-0.05008409428482209,L1
-0.8974009269018305,1.3124703671409963,-0.8589723884443423,L1
-0.898942156465536,0.07458640654355353,-1.0770990694039948,L1
-0.4246633024328657,-0.8299645975379619,1.4111720638896117,L1
0.7858038268311726,-0.057469518465394644,-0.39121705217401626,L1
0.9409176145751134,0.40520408032288807,0.4980524046828567,L1
-0.026192237344250482,-1.6882300277714322,-0.11246598255955272,L1
-0.5324899192090677,0.6450552734598769,1.011842432994189,L1
-0.6579510447611686,0.46838523427705164,1.7358789976857132,L1
-0.667712720570559,1.6819217400731377,-0.852585847170647,L1
0.022959755607951444,-0.011145611841841251,0.011498899870062375,L1
-0.8376780419079453,-0.5911831037644297,-0.6677202863593994,L1
0.3269625954044574,0.33003511451031164,2.225944331738259,L1
1.3709890062911214,-0.5098432421384791,0.32486961579618606,L1
0.9971179807917595,0.030601824338517807,-0.06964157844693558,L1
0.05157494276988904,0.8672766288084278,-0.8483205228052325,L1
-0.32566946882017417,0.47043314484648185,0.3114470715541555,L1
0.23958275985639133,-0.3698011663038032,0.9725357891425369,L1
2.1338682472045374,0.4064154936762062,-0.1931767015498399,L1
0.7557402888945426,-0.53913263675299,-0.7496903447028966,L1
0.0328087476137118,-2.5827966329699446,-1.1539503636520094,L1
-0.34796185592084583,-1.3533888581477134,-1.0326431018921296,L1
-0.4367483374580074,-1.6429652935306092,-0.4060717962598319,L1
-0.5352701645328445,0.025405208385016018,1.1541840304940192,L1
0.1725044164928659,0.021062021342063624,0.09945445703071175,L1
0.22739277512112846,-1.016738648609769,-0.11477532477079817,L1
0.3087512418366131,-1.3707599825430605,0.8656529228158533,L1
1.0813760344581897,-0.6313759884493888,-0.24133779145310455,L1
-0.8781903428100731,0.6993804835878171,-1.0612222874459092,L1
-0.2224770102429203,-0.8589199078076716,0.050954277011289496,L1
-1.794229271489721,1.3264616423656934,-0.964606424206264,L1
0.05989468311627605,-0.2125230447703092,-0.7621145119224981,L1
-0.8877801366359354,0.9363985435524596,-0.5256405931019397,L1
0.2711701846373109,-0.8014968853943748,-0.6471814318477607,L1
0.47224715008784873,0.9304084961111163,-0.17531640232701995,L1
-1.4219198716404369,1.9979560797500047,-0.8565493082342095,L1
-1.5415873996717875,2.594424587768152,-0.40403229385093714,L1
-1.4617326882614081,-0.6834397667886818,0.36754489602226903,L1
0.1903115575939397,-0.85172919725359,1.8227236001279594,L1
-0.5215796779933731,-1.184686590411552,0.9606933984606597,L1
1.3290628465396823,-0.8174930976162265,-1.4013472930393105,L1
1.0304382674156047,-2.0473236130579617,-1.2266216593966155,L1
0.967446150050235,-0.05535254802238957,-0.26393734859268786,L1
0.35281660649437835,-0.15277442354540868,-1.2986867221630902,L1
1.2760753460061875,1.3250140528868153,0.2053325637779597,L1
0.045134015432010274,2.339624806020058,-0.2764328450158372,L1
-0.25957698183403943,0.36448124924050557,1.4713219561423383,L1
1.5927707544174836,-0.25857263167677125,0.30833124595934525,L1
-1.3780834670640771,-0.31197610791621294,-0.8402903954793065,L1
-1.0068317522989838,1.6815767162673276,-0.7922866618061449,L1
-0.5316059080114549,0.3658487879168582,1.2978252669735855,L1
0.4811151263888354,2.759355114021582,-0.07466797825114957,L1
0.25871644022974605,0.27560067398405635,1.4350493867891545,L1
0.5072389511096153,-0.1162297003871491,-0.9474885949068795,L1
0.24444345596163258,1.4013448312919596,-0.4103817936578706,L1
0.5289436184165822,0.24614778868484416,0.8635196583813146,L1
-0.8047537406378693,2.3466470305265617,-1.2791611070282582,L1
-0.3655510899860373,0.9380925409056455,0.29673317249411335,L1
0.8299861590811032,-0.49610233398256237,-0.07480498268034107,L1
0.012231983638817386,1.5692596145359043,0.690429024383049,L1
0.7966721083646714,-0.6579260925367952,0.9688826385630508,L1
0.22558166356880352,1.3891453156779274,2.014060154918468,L1
-0.30676577602700456,-0.40630313044506255,-0.8640449911023695,L1
-0.14357951171632055,-0.3820254489503836,0.35950439957101016,L1
-0.14456681693373594,-0.3615992807816198,1.0645851361278518,L1
-0.9378802311514517,0.43310795315134365,-0.4059417271884834,L1
0.7243685048699644,1.3852615467222305,-0.3030982534240727,L1
0.44103290727315136,0.17879286573317985,-0.7994223995430966,L1
0.24078750974193844,0.28912050527881217,0.4128708204461747,L1
-0.19839889682004574,0.09419230031014657,-1.1476109448431353,L1
-0.35811407547985674,0.555962679709798,0.8924738873315303,L1
-0.4223148241252707,0.10471402943328433,0.2280533251240672,L1
0.20147994670443287,0.5407735853003902,-1.8180776303835695,L1
-0.04932407014757259,0.2390336012467649,-1.0003303489537054,L1
1.67398570701071,0.16155926723816796,1.5634047450289295,L1
-0.7905230218330772,-0.907300121525327,0.2242522209656819,L1
-1.6786883628286566,0.21496559062609352,0.09721923200291803,L1
1.0156652815421012,0.7010413411650971,-0.417477349885034,L1
-1.0974966547702447,1.7123052213432965,-0.79211502056515,L1
-1.0455245570694658,-1.0848560594614451,1.1173053155366646,L1
-0.5189002044248521,-0.7537044661806008,0.13768982590334733,L1
-0.20694471055729102,-0.6780954607862469,0.7539914669784796,L1
1.0653154920979948,0.9853175089398669,0.766919669661199,L1
0.4026255311300352,-1.775887999961829,1.6692508063769687,L1
0.30198921035755294,0.6081564276006415,1.1149623229474022,L1
1.4333525028819918,0.4183980113091925,0.4355461592956536,L1
-0.5992242774597194,0.0330897511387602,-0.8541612608143545,L1
-0.7199405321418947,-0.8935744023141913,-0.15602389099728736,L1
1.0490931879200103,3.1709747732901796,0.18949963754791346,L1
-1.34841308775612,1.264983329856256,-0.3007838764760271,L1
-0.660608593976992,0.2098494779230553,-1.2406245995562275,L1
0.22246316400860677,-0.08837552319915497,0.09837790681547566,L1
0.38141625420917086,0.0674922572408068,0.016338084112892493,L1
0.2843145189979445,0.41540062617112683,-1.0314824603152577,L1
-1.4299912586854484,-0.061638052172214755,-1.432735489934108,L1
0.08753147092167086,0.9387468756823101,0.6071116719160459,L1
-1.0481704068254731,-0.8602624519575188,0.3283012950007554,L1
-0.40129780513351004,-0.31665529505210693,0.5969064812479539,L1
-0.9872866934576524,-0.40123470991118243,-0.8000824760846013,L1
-1.0431294980353556,-0.8570781886711647,0.6774621693464117,L1
0.05182038948242156,-0.8791606288350748,-0.23110160759299653,L1
-1.6388073071221778,-0.7333128075836657,2.149574534867287,L1
-0.0902438496657506,0.7316589270303925,-0.06548837514448298,L1
0.34816923524180865,0.663258089679174,-1.1046165975264708,L1
-0.030936257273958937,1.5788651944164882,-0.795500550053291,L1
-0.5664398537322193,-0.30769127736700175,0.26902407317624666,L1
0.5249178636458827,1.2674116548186567,0.49949823346865946,L1
-0.06205312579833403,1.2591671296108138,0.7041110221415822,L1
-1.4956795162570162,2.5263682403559984,1.7699213881967337,L1
-0.1682142227670741,0.37791010173847506,1.3243587499958391,L1
-0.17220079269688263,0.7303517903770194,1.1045784735714765,L1
-1.014825907734441,-0.6023318535828621,0.9214083978105813,L1
0.4608144771488305,0.9237965603139469,-0.13256801465371804,L1
-0.289005210954233,-1.9986394755833727,-1.1460004265074433,L1
0.04706609465849369,0.8245572195642364,0.5311783665356953,L1
-0.12824197402770202,-0.27177156649069667,0.21717963263828013,L1
0.07821118109215218,1.404545514939712,0.14644077047824985,L1
-1.4812459621972984,-1.272558135032317,1.5187593369635801,L1
-1.1711604614500803,0.7644974530335336,-0.2683727352093812,L1
-0.16975829390248548,-0.1341327827684201,1.2213849594591983,L1
-0.19284182854396467,-0.03331928284515295,-1.5308034973994926,L1
0.2066905117080033,0.5310425069780597,0.23914558065378702,L1
1.3978962610867354,0.05517135478023174,0.2989774561190176,L1
1.648504010268179,-1.5500141893581478,-0.45582534779936884,L1
1.4261587520192662,0.9361291483110824,0.6783800988404703,L1
0.8326507394644783,0.3270662091210221,1.6315974275322715,L1
0.3777591697307179,0.23986710589527857,0.15895867412564327,L1
0.19286395555038602,-1.1570172808158679,0.7706730544633433,L1
-0.13043973378332732,1.821915097860406,-0.07565047058842289,L1
0.4209182841756566,0.24660218626133443,-0.6255570351092533,L1
0.9921368285185058,1.9050636405600176,-0.014777219659844777,L1
-0.3004787855854223,-0.3550287310553741,-1.8923618933173414,L1
-0.17781314370301254,0.25099811600832395,1.0547579251802828,L1
0.9600477411499279,-0.4164990824366925,-0.27682299477388833,L1
1.123905305614439,-0.17346389707287913,-0.5100295397556169,L1
1.3925184494342724,1.037585667050634,0.018791791774257802,L1
-0.5937774477786675,-2.011880319244709,0.5897036055747239,L1
-0.8963697225521802,-1.962732009140752,1.584820527349018,L1
0.6479677910098883,-1.1390081931169653,-1.214401382959259,L1
0.8709617821716196,-0.8779706165358702,1.2961498675278833,L1
0.6164593126261553,0.5365965205668235,0.4046954556143003,L1
0.19145087202391178,0.8805111991771105,-0.45408036251560513,L1
0.08595197343438468,0.7519465876771957,0.5629897185861278,L1
-1.1949868052686603,-0.500409667304264,0.25280350541915453,L1
-0.4080147090398969,1.7746585609733332,-0.39315319475411287,L1
-0.16221844757669085,0.7694301781773039,0.33053274323491577,L1
-0.14527445720476923,-0.7564935288807483,0.3015140573967662,L1
1.0390964403783927,0.4790952240982286,-0.7781835214561222,L1
1.7367749569767108,-1.4465778900358943,-1.582685641802789,L1
0.9605572244572284,0.2258404786026901,-0.5494985463040403,L1
-1.0985707275553296,2.320799839280298,0.11709087215544195,L1
0.5342011708457715,0.3178850972381816,0.43480795773115793,L1
0.5400944605248059,0.7324240097548762,-0.3752224007606727,L1
-0.2916419863518446,-1.7410228083589014,-0.7803044065015394,L1
0.2711127964467149,1.0450233755026905,0.5990395263761841,L1
-0.34069234387793046,-1.2631729120851543,-2.7773591454274333,L1
1.151733974780799,-0.5892289865101498,-0.44846500620405927,L1
0.13157396790806872,-1.4055600473918899,-0.3497821801115369,L1
2.023471949769974,0.5053869385773427,0.3592491565134564,L1
-1.5824944779817585,2.2436018945826404,-1.4227949086263427,L1
1.9223247554443985,-2.1150560151878075,1.4053654387244203,L1
1.6180542690002255,-0.8244091213278346,0.42258037227288275,L1
0.547480572104665,-0.8137944832313059,-1.4491176107369304,L1
-1.3177173431407654,0.5410082199598076,-0.08511560251940574,L1
-0.5643010333021604,0.9667680111664602,0.5080679093914777,L1
-0.7554627263656334,-1.2012015190173893,0.5232617386880769,L1
-0.5375833685580619,0.09920486253150243,1.5762989726277177,L1
0.5023282400747796,-0.8622669997532367,0.16066118981977281,L1
-0.9526449528153877,1.6085221559487237,-0.5615787496032209,L1
0.20727074697361864,0.307732574679432,0.15925046837370244,L1
-1.9585489551365387,-1.4464210639833286,-0.4523502755690917,L1
0.31943183333153063,-0.13777921428577067,-0.9571474731510168,L1
-1.348424319121701,-0.4015575444993436,-0.46847604467972315,L1
0.5128364575927566,-0.3263184621583181,0.6027076564293296,L1
-0.5946497697204054,-0.2559576692142683,-0.3480463796426194,L1
-0.7823669669020897,0.6251186564337302,-0.813595997094507,L1
-0.521641509970619,-0.07311964594819724,-1.2973796559567399,L1
-0.3249349583204991,-0.7113063597427886,-0.3881541924822496,L1
-0.05992800267109062,-0.7999136231406647,-0.2200757798203556,L1
1.3086687523521792,-0.02579855825448711,1.1452621730192247,L1
0.3464944420067607,0.7741606098188164,-0.7744589687708259,L1
0.10490716508551272,0.1339129226154759,-0.6126257388749357,L1
-0.8228283242942818,-1.4902653879072982,1.496139636951632,L1
-0.9724028893524976,1.3462210732223001,-0.4674931736578535,L1
-0.8624932997247339,0.6225191403049977,-0.6311919417468571,L1
