X,Y,Label
6.2730801849057745,-0.959186641009498,L0
6.112638285076767,1.0414039421255503,L0
1.2216877943069195,0.03039150558224629,L0
3.4351401429838617,-0.2914663603025619,L0
5.752692612273164,2.0799419655764484,L0
5.8079909951058415,0.9535846832032471,L0
3.7942785303574436,1.7988761864278706,L0
3.521842791107585,-3.4258687128105194,L0
2.5753143482630985,3.2841113584392043,L0
4.078997800148682,4.433929176459616,L0
5.558861207033723,-0.776867569312269,L0
7.102562238903219,0.14330290920017527,L0
5.605568696657776,1.02079137591313,L0
5.591843140805095,0.8655239478310384,L0
0.30638306315883934,-1.6494449834716636,L0
3.370490259459177,-0.6494047985890782,L0
7.677906096483724,-0.011756926968483029,L0
5.124236527287009,1.7534729561835944,L0
2.6801044785658372,0.02843439433766408,L0
8.188635438306026,-2.1147536409723804,L0
5.1660980594425405,0.34932092965278433,L0
1.1758850308249431,-0.16314052115740665,L0
4.154597924546659,1.145421067920303,L0
5.145305331062385,1.2430510815464753,L0
6.3081071842174214,-0.9656711635507538,L0
4.150366051142257,0.5574199783389103,L0
3.669446660691568,0.104181274625099,L0
5.9972605779757995,1.806417963823599,L0
4.544635880806355,-2.410401876833956,L0
3.0743698605799246,3.3239504314062924,L0
3.1829188950355576,-0.19370986935945905,L0
5.999971621130313,-3.4664451146028763,L0
4.685074577834428,-1.7158618588300762,L0
6.410920709517839,-1.165623240051669,L0
6.876872490205114,0.03139564626358499,L0
6.169436459191248,2.491424549164628,L0
3.487726914082833,-0.13708514329053903,L0
9.101209823005554,-0.9223364631857688,L0
3.950403783204363,-1.2467002130023581,L0
4.569081331975782,-2.1541240172094196,L0
5.2346231351665375,1.2705169080548577,L0
1.809632116781371,-2.459827814639287,L0
4.14572430949854,0.34913586407307545,L0
3.6246062583709677,-1.2303916796037242,L0
4.261249076781099,-1.456488553465204,L0
5.804983487540127,-0.6752869580086195,L0
3.3715920796875505,2.1063369337248425,L0
6.369630566132775,-0.9450682439290015,L0
6.031289622855103,-0.11826209685108643,L0
4.680834487460489,-1.312994395023664,L0
8.26942147130737,-0.7636245589441053,L0
7.03466784905544,0.3709535068353231,L0
4.125248911606514,1.8345401067459963,L0
6.949838827118999,1.3727026554001378,L0
6.28924010932118,1.1548927913025915,L0
7.216984602109285,-0.1627900533507631,L0
4.805870217504351,-2.390652323592186,L0
7.645044936780559,-1.09551410868185,L0
0.5575965319550935,1.6066904989467705,L0
2.330664222492442,0.6728265553347653,L0
3.064596854639968,-0.6548694137954483,L0
5.139038277146334,1.893545269071348,L0
4.723326375392868,-1.8836450803596705,L0
6.281018230052655,1.7451804371182056,L0
3.6261686373869213,-0.6729015437850177,L0
1.1057525812581077,-1.8224433633721049,L0
7.4168393721271775,-0.7510305712907169,L0
2.354492473014331,-1.0990845861069605,L0
4.926300009465729,0.5881442467820142,L0
5.762805366127957,1.533574137470599,L0
11.82413884234678,2.4530013200651086,L0
4.804749072155477,-0.3900030607057607,L0
3.3283294820315534,0.1917093630067064,L0
6.463728280925734,-0.5154312961777887,L0
5.6418957197905755,0.3940032169309089,L0
6.58631117478281,-0.779513445276857,L0
4.127170807299131,-1.7459289152933386,L0
5.706379376566914,-0.17797795777000314,L0
8.945253197136626,2.13116473332224,L0
7.148998008402376,1.0624082013588292,L0
6.14538420246346,0.06502709697290339,L0
6.249871872053481,2.424468344722439,L0
6.809632266244893,-0.27645794621327774,L0
5.031773211554695,-0.6566644212706644,L0
2.6633724738271947,-3.1503344404482867,L0
6.626742653286234,-0.7746089282050073,L0
7.257534284316529,0.6036144817939326,L0
4.131033942525837,0.8434774129017438,L0
3.858445564207633,0.14742834318466758,L0
4.521523152822911,-0.5563853690233004,L0
9.607226682924459,-1.3441853711545046,L0
3.70601274954969,-1.4907567217100433,L0
5.067453911801866,-1.1045863945770307,L0
6.937950312365725,2.6914320810888324,L0
5.505039569685582,0.26001535902042805,L0
4.520878293347372,-0.7407598200955345,L0
2.6934136735014933,0.6560369092537807,L0
5.970208267923886,2.9785270034270255,L0
1.8232989357552132,0.9579130010777973,L0
6.819851531786336,0.661248155818518,L0
3.8496101923693744,1.2393291129930606,L0
6.488523867690244,0.057465355388904966,L0
0.4620954455632251,1.0024488756009116,L0
5.417188034089224,-2.3278666492052027,L0
2.56310130088504,-1.1531695816513152,L0
4.438720520998956,0.33713298004569847,L0
6.556004459247835,1.0281431161739996,L0
2.2884969208261663,1.7972067123015683,L0
4.721447289460669,-0.5483008134682388,L0
2.1650063821595307,0.4808904099985892,L0
3.234165869504216,-2.746824962816006,L0
7.821042295664991,0.5937209226686115,L0
5.649145662165022,0.0045819409086062845,L0
4.179238331498671,-0.2280429998070163,L0
4.221223732283882,0.8378940749916192,L0
5.153692118481547,0.3665019967235148,L0
3.477039941918724,-0.6814398919068787,L0
5.775231704514693,-2.5558274961474776,L0
6.28966117393151,-0.7058372603230538,L0
5.598184485284573,1.0764133973387737,L0
5.536024752705706,2.827634681930532,L0
5.728149698878964,-0.36689455609285304,L0
2.7737787780856884,-1.1624422542856865,L0
7.378215146101988,-0.2742217976278538,L0
1.5652397379855691,0.2859670094746534,L0
3.834159446900137,0.757405354875779,L0
2.010729013847804,1.3952426858201685,L0
3.25664908567275,-1.3262260894896563,L0
5.778548154450906,0.9440139595999574,L0
9.072616191498337,1.303284284606771,L0
0.8016263867791835,-1.4376321096716171,L0
9.0318385382094,0.6004882664383382,L0
2.2700615294208317,1.1564786849777582,L0
5.281522247545582,-1.1303697670591046,L0
4.465420561143496,1.0807287621680692,L0
4.324838270989595,0.34376154314870244,L0
4.573953415150105,-0.6704704740077522,L0
8.331989223645891,2.218732515100595,L0
5.36827573314534,0.6561292048417503,L0
3.915020024882692,2.085923981074569,L0
2.278541389470562,-0.8651752018499846,L0
2.4270564506806718,1.014417358438108,L0
3.358655138816541,-1.1548590577345315,L0
2.7599724624254485,-0.2219483765920084,L0
5.940750200870073,-0.9991656941327446,L0
5.85519439263777,-0.491455498563359,L0
3.5645148365927657,1.7438909866438634,L0
5.259662462342121,-1.2883612110370588,L0
4.767887106239972,-0.14241510711024075,L0
5.2946976037694915,-0.037549606170803086,L0
4.773139766689625,-0.8959520666752718,L0
7.073446042175891,1.699781555062415,L0
5.580752481836764,1.254663195727734,L0
2.3577939246138655,-1.7871906608457846,L0
4.304236088988968,3.7211613885035684,L0
4.844146301653094,-0.004724825161182426,L0
3.647582136528627,-0.3450380451664419,L0
6.63556335798752,2.0653527498495396,L0
1.8640380166028971,-0.18948122300222145,L0
4.673671706203989,2.2270339045137835,L0
5.216997639469709,1.9853536442564852,L0
1.732495125943164,0.025113022402519856,L0
7.033590042853713,-2.397060435058607,L0
5.151445011277012,2.0391625869789536,L0
5.511209794422891,-0.9324759894979863,L0
4.49019686758456,-1.3350057797790462,L0
1.2727937042659319,0.4356208931565943,L0
5.865758508847374,-1.1219512860206295,L0
4.521481328870961,0.6301471959937188,L0
2.781695505582891,0.9663433740191926,L0
4.769216471760829,-2.022292627837334,L0
0.13869061186172438,-0.6489827415446162,L0
3.0465937035905455,-1.629965448343159,L0
2.777157688976114,-0.8806690153850337,L0
4.211940818612568,-1.6788092236044,L0
5.708152820269238,1.1615059563589067,L0
6.0247584339551565,-0.013813442719308596,L0
6.5055943572560055,0.6687080027478374,L0
7.5713153014198715,-2.1471339471066897,L0
6.469396153971211,-0.26122109522859044,L0
3.556624445309118,1.8797373354342013,L0
7.2527130980187415,-1.0584034784868759,L0
4.472630422198762,0.030739739829101945,L0
3.1248462338023244,-1.0249418222565125,L0
4.916995052438235,0.06966742074240895,L0
3.5081284471569925,1.5868747576791369,L0
3.969121498672963,-0.6755578717109323,L0
8.160968113228542,1.1370570004627703,L0
9.49042133231928,2.451539310247841,L0
0.19326181309038581,-0.4111851367507865,L0
7.124102250009027,1.3813875714301622,L0
5.526466903661676,0.740708767451427,L0
3.9285229932788717,0.6884440658858313,L0
0.1459574686401357,1.7776866880845972,L0
5.402141325245239,0.8817732188841242,L0
6.414306956344284,-1.721952741083784,L0
3.9694944203960465,0.5630451513451663,L0
5.511297292533655,-0.8198296937548064,L0
3.7465665736363034,-1.3696242651154025,L0
5.420883228421015,-1.1489792332187916,L0
6.573493616852883,0.7108629837615442,L0
4.883610011406903,2.292950329091041,L0
4.834322988671258,2.7334416240541874,L0
8.590856077394609,0.345304035931491,L0
5.952735549011061,-3.722347276113759,L0
4.8781160644257975,0.5852598394963588,L0
-0.6448162464644955,1.2083210495902779,L0
5.681299232482474,-1.8690580487967854,L0
4.766743509053624,0.08697570456077007,L0
3.154454843217474,-1.0997361729227537,L0
6.252285880538997,0.9117136619864344,L0
4.429493321648484,0.6882817611233636,L0
1.5584115800066605,0.42882429063084726,L0
3.502792241542303,0.34479422638078006,L0
4.465764181343774,-0.5514500138831182,L0
5.160077443231537,1.664797008922971,L0
-0.795566154539836,0.7661873154406765,L0
6.168535456772227,0.7093458101636342,L0
4.0118542253197695,-2.0178974630722335,L0
8.537924372248227,2.4597062574551756,L0
4.230042544875554,-1.364186391130819,L0
4.663791049072972,0.2577700349866614,L0
6.258989728765508,-0.6515773349691056,L0
4.1564748756777625,0.635177018353147,L0
1.0474348593179026,-1.1647638253457555,L0
3.7790780530895214,-0.5197663736325138,L0
3.5090013182570448,3.4044773304458817,L0
7.212675169402537,3.409450733135245,L0
5.580853145576356,-0.045151857799397094,L0
4.620391267810087,-1.6411829374580267,L0
7.208612940884885,-0.5972182535610298,L0
5.260212518538519,0.5599163402081871,L0
4.676491954770723,1.4597665065378003,L0
1.509825613470019,0.35090611443576525,L0
6.002018535175052,-1.5409622427348715,L0
7.5836560524196015,0.17736292392295144,L0
3.112358697668925,0.7350546026431659,L0
6.627400696325952,-0.7603240571447588,L0
5.493469369135785,-0.986052720186273,L0
6.8073761706303095,-2.4059301890508196,L0
5.298035040683615,2.335508928454029,L0
4.3994149636024495,0.888426046801043,L0
4.842040171202591,-0.7989325817228923,L0
7.272537104635649,-0.19936378873512942,L0
6.48671878602709,-0.6592675842665952,L0
7.022298194562147,-0.18592884090888395,L0
4.4410551940424305,-0.7890685662262472,L0
-1.1614720549037978,0.9373795075546301,L0
4.018372325034053,0.4100481278998949,L0
4.808660969839219,0.6183723420590397,L0
2.9123972355653454,-0.20006571246558666,L0
5.088678690498515,-0.07922681898880284,L0
4.088130847345026,-2.7222778830594363,L0
0.8853265602622136,-0.04726218880392913,L0
5.186120616178454,1.9151020664910505,L0
4.973558828828435,0.14768717904375767,L0
5.546340511260938,-1.508581694167098,L0
2.2787632917626226,-0.5352154527757783,L0
7.981128355589312,1.8992325345892909,L0
3.4381445338750973,-0.4418827449542965,L0
5.320608274235127,1.0130534282051409,L0
3.9443336930725774,-1.2187210605609249,L0
5.141461265309348,0.718174153009101,L0
6.0686938948009095,3.948557561696172,L0
7.21608550798927,0.8870420962110929,L0
4.45173533798172,0.8089042571109101,L0
6.510054739658756,1.2647518018589734,L0
5.245835082224566,-0.9567307221273237,L0
8.050822053088815,3.385177809582928,L0
6.647386044741008,-0.23461464171204868,L0
3.8858918787164223,0.2046794366642635,L0
4.9763025263505405,0.33537833117425364,L0
5.521505417632076,-0.47703947778627837,L0
5.0669106531816235,0.5974857783875509,L0
9.7158599039432,-0.3406547729797897,L0
1.0494682570654033,-1.4657290076228882,L0
12.663580324802107,-1.3012043029786007,L0
3.664130098263383,-2.375021794110992,L0
7.370151180996569,0.008821957014476672,L0
6.856913664593831,-0.21864212114159917,L0
3.386884777055854,-0.5478476086465075,L0
6.2848610904361495,0.2924873523760727,L0
5.307548424934226,-2.9251236066693647,L0
1.4411372840515133,-1.2838716317440497,L0
5.655344351206746,0.04490270331878167,L0
3.167456300861759,-1.326886119759525,L0
6.718375607901939,0.02912893268534478,L0
5.632197329399685,0.6775643043766512,L0
9.717195255319506,1.7347433210938616,L0
5.13500415877075,-0.09987654661598135,L0
5.266499821456946,-1.7147436670724765,L0
6.873090354658661,0.16091957768109116,L0
5.424236510172751,1.2992660557548534,L0
3.1578792127839885,-1.9259023493873813,L0
3.3627385209696325,0.35803259571736845,L0
7.013952576631702,1.1926681402912982,L0
7.395834309537486,-0.7853621532578533,L0
7.154568633666502,0.45876628357691523,L0
7.801938981016099,-1.0199512968021256,L0
5.432995466481083,0.23128300004046784,L0
4.024267643819879,0.28519474209134665,L0
6.340971621533015,0.19002151160369107,L0
6.877588631101838,0.06997985231324662,L0
4.792247009179356,2.0091307252349333,L0
5.316432117761162,-2.372035706840323,L0
9.02676980135784,0.19887346848137727,L0
4.12819232789268,2.8226545876388207,L0
5.048571388193253,-1.389732119301227,L0
3.3005858203261296,1.3771983619710781,L0
3.1751608356424135,2.1652684513628384,L0
7.381580197136936,1.2471592780255651,L0
4.49754641255697,-0.5658884879948252,L0
1.7715898105906085,1.0128207630159536,L0
5.219933956493229,-1.0871965971629043,L0
5.292171419959822,-1.7810301174215213,L0
2.6845091473425855,-1.235951670590184,L0
4.603536388259141,-0.5761318877978712,L0
2.3957657151708958,-0.16065889106225162,L0
1.8185908132084232,-1.616273767361612,L0
5.2426911204776925,0.43727976024319015,L0
5.066805267245996,-3.422484294862451,L0
11.6476069173911,1.679984245818868,L0
8.8860240015814,0.423237445402827,L0
8.341825566873597,-0.4629992479999796,L0
7.980287425244855,-0.8709715156524669,L0
6.838942359767467,-2.480603619898419,L0
5.967628588153681,1.8144707796810557,L0
6.055167994132706,1.262198292773019,L0
4.118558969118279,-0.01395679266708231,L0
8.082104388197408,0.3941733589672595,L0
6.259640163677642,-1.795622330279853,L0
4.661886751922599,-1.913419720292197,L0
5.850109883101139,2.7506926234416773,L0
6.982856971102731,-2.316840107204104,L0
4.099739974992217,-0.06712400647387899,L0
1.660458178243632,1.8590720983908766,L0
3.3659775144748787,-1.1471807576688287,L0
2.8431566142628935,-0.48882885182770824,L0
5.999947036100752,-0.6574262596920443,L0
3.5332641527405064,0.12002088823531856,L0
1.783757890952205,0.02455766331955506,L0
4.979288987218541,1.197589717896001,L0
2.7174607056510944,0.5178174460798511,L0
4.109949501282966,1.1725155281907014,L0
7.393600519560946,0.7743677843765517,L0
5.172372869664204,0.7922183509622738,L0
1.9576950437551064,-0.7594495493305997,L0
3.8071997346723787,-0.7373324946944673,L0
7.011271615725878,0.4460053440465911,L0
3.2016006904273655,-0.7632144335010335,L0
6.916309665585629,-0.8142813840655153,L0
2.897292415200378,1.642076422143116,L0
8.726926861599628,0.6332082352794636,L0
4.510050693047387,2.2302153382262784,L0
4.536957916142794,-0.523683611138135,L0
5.011285685155357,-0.7063465757647909,L0
5.059112409822915,-0.0059098106069115685,L0
6.658597372547783,-0.009817790294923464,L0
5.9908764455240755,-1.0250138417319314,L0
7.336428586358889,0.10542139463059293,L0
5.188354562530112,-1.014851519654286,L0
6.65602679354751,-2.3450756940147315,L0
6.286083455417177,0.193454026608,L0
6.409883672510313,0.08080493655626493,L0
7.326246350810861,0.8904871706629149,L0
4.870541845907647,-1.809737800417239,L0
3.8209734038301844,1.21775373666748,L0
5.74875288459874,-1.1415461124031103,L0
7.612239936083043,-1.2449797953132191,L0
4.984176659026417,-0.7967309418382712,L0
5.7824062686989,-0.2568547329709195,L0
4.680965077469983,-1.1769046627219524,L0
5.592903522666584,1.3052936272478761,L0
7.9403083246862955,0.952674486080137,L0
6.106505305072874,-0.15662030385996603,L0
8.45871143275519,-0.728838864565655,L0
3.647223911525626,0.3311328393598474,L0
3.9892198045261305,-0.210082177139576,L0
7.407844463755351,0.6123849795632573,L0
8.334598236513827,0.5372009199144118,L0
6.198847056206887,-0.5225954316210636,L0
6.218084522191512,-2.666798798896578,L0
7.071493971712741,-0.9064551578450227,L0
6.01637264781546,1.178929120296549,L0
5.492846752368976,0.2676099413849464,L0
1.8452342035109308,1.0798443108276157,L0
8.34209460267299,-0.5265918271930908,L0
4.812978720179617,0.5663438077769295,L0
8.30326218267479,-0.033821093639603436,L0
7.6920385599208485,-0.07864633568258655,L0
6.402955860955556,-1.6136157008197778,L0
1.0301173529550236,1.1120223172764176,L0
5.208116786672851,-0.7231084381402816,L0
3.7704018054607076,-0.18871133197217455,L0
3.284424243351525,-2.3895528148337863,L0
5.060671551209457,1.4636126010240225,L0
2.222464523174804,2.045675084418118,L0
7.892439787437235,1.371155594962259,L0
3.040784106415547,1.4989595676778495,L0
4.2364198412232295,0.8097508247185636,L0
2.8382520835714806,0.9890550812589023,L0
5.116942235459604,-0.7286762377952183,L0
4.245262168112469,-1.3055363745465893,L0
4.878549816384846,3.472624370032133,L0
0.5844179413226378,2.1285721828615984,L0
2.5479170456014613,-0.32944995925108567,L0
2.5266202912840394,-0.4567382327884397,L0
2.160903312760439,-0.259026598746501,L0
8.581252091178332,0.3246387813336696,L0
5.4359259876217445,0.49095493582041644,L0
5.462788862288398,-0.08615525074441403,L0
4.784298564470973,0.6597358402170409,L0
7.2487988218198,1.2975408547459923,L0
5.418758334830507,2.3179026795668833,L0
2.3608412779560446,-0.23763690646239483,L0
3.9653198357619046,0.8903955938497888,L0
7.185860274283307,-2.1307653652078042,L0
7.536508707195326,-0.5190146729725045,L0
4.874297333266065,-0.5074912271759607,L0
3.3395746945998885,0.35954943472048156,L0
4.291621084672525,1.2031011205290134,L0
3.760763438837305,-1.5567031697660432,L0
6.00288983606314,-1.2171657147816368,L0
5.899727920445651,0.30997625710973703,L0
2.094832110272424,-0.222500585186198,L0
4.265920138432164,1.6899619415749854,L0
7.556200859047918,-0.5330800530534279,L0
3.2002087152064913,-0.1881551960330458,L0
0.7765825320680166,-0.5585476372227264,L0
7.828694502074014,0.019655743724693694,L0
9.091350338007809,-2.509436829516182,L0
4.981686198730664,-3.7943649761277474,L0
4.433956806542009,0.8251441020898026,L0
9.691974793935135,-1.320397146058552,L0
2.8911128142048876,1.411155598070065,L0
6.627347887458925,1.231177817276323,L0
4.1018965946592205,-0.6307776761769487,L0
3.3161717533051025,0.3655206424402205,L0
5.509244184838803,0.11730804890821568,L0
5.394487413317577,-3.2013980658722936,L0
4.340024489197466,-2.7273727164365487,L0
7.054048947072647,-2.1930362411912823,L0
4.04641899394917,0.5482699289099308,L0
6.961885391780636,-0.9180839198769939,L0
5.406290688788417,1.2181151534821804,L0
6.855871816192055,0.44774991038659656,L0
5.719246868304127,0.07871503206071181,L0
10.32093639905225,-0.5034169133746987,L0
3.371885870744706,1.7833078838112215,L0
6.401907535107593,2.266061680356618,L0
1.6267590356011432,-0.5005696707158033,L0
5.410679733682448,-0.16593744060752144,L0
5.172254847120302,-4.934941621091061,L0
4.006530997446532,-0.020540071580571685,L0
5.748873207865134,-1.2975929361888932,L0
2.0863680173013255,1.114008169590189,L0
6.393751393599578,-1.6490581749345892,L0
7.9503954804612045,-0.27412441164305695,L0
4.947051323483946,-1.875670316346381,L0
5.047540518690899,-3.408871746224773,L0
3.7045638168010324,0.7155845099113579,L0
5.702162788201659,0.5480255955975408,L0
7.43743715525404,-0.3405558610451545,L0
6.217792872360427,-0.4680115945405325,L0
8.665372006731554,0.335165455278928,L0
4.34356736964788,-0.32169460016352275,L0
4.5853354714440435,-1.5328490439942766,L0
0.6318268138824283,-0.6595217619545596,L0
9.043680882052088,1.336406026730489,L0
3.004204622082617,1.93216838054856,L0
8.429838270473462,-0.38205052019134805,L0
3.3097027264907934,-2.305846580700551,L0
3.4078587336222084,1.7362358635936233,L0
1.4294501299608862,1.7650622673335108,L0
4.2036232270842335,-1.0418583133520578,L0
4.172952373875764,0.718291116746127,L0
5.180126771054117,-1.837198202312864,L0
3.6077661501845903,0.53462400500795,L0
6.923935024193956,3.085543979020167,L0
5.847409233469274,0.9673449320379712,L0
6.396991371445752,-0.3555686303403554,L0
1.5412427336635797,0.5186971388815155,L0
7.265052942634949,1.086648571971993,L0
2.694043127819155,0.6114802180661169,L0
9.630366972325458,0.4357274784592151,L0
3.750200345730666,0.7138729234081974,L0
6.299604340465252,2.542582106372254,L0
5.779954360587524,-0.7067846528038491,L0
4.684387285918632,-2.7821073466667765,L0
4.3648022895398295,-0.12110422438770493,L0
3.1624650426965104,1.3382625248169966,L0
4.621941996574504,0.07439443402319139,L0
6.534381200882054,0.007372121108576777,L0
6.219961819805356,0.7789440431080891,L0
2.3286591723517254,1.5818159735090689,L0
2.817312326396119,1.709993481416124,L0
6.479962382596276,0.15911918707407846,L0
0.8072628183223403,-0.35865826820229557,L0
2.016740588895843,0.9882930592473825,L0
7.100625016455461,-0.9950223715658121,L0
4.070049598486293,0.5366055466547435,L0
6.532331192919653,-0.8446057486196775,L0
2.8753203560752847,-0.04020749660421322,L0
7.603754055502636,-1.3333463768563467,L0
4.549558196498423,-0.5392866481270961,L0
3.099471472862226,0.1085580988271805,L0
6.5379184910857395,-0.11232217401671661,L0
5.484068454615958,2.027490364359782,L0
8.050195635140554,-1.9163443930573025,L0
6.084045590961995,1.0741071317274593,L0
5.370105027746808,1.3092412037420917,L0
5.540402894262517,1.654180309729673,L0
6.621261776523156,-1.5327978963643467,L0
5.9468773534407,-0.6456877893569322,L0
7.611536558020106,2.047886226124793,L0
3.944081160751563,0.9146284216477522,L0
8.30962201829113,-0.08320598815388738,L0
2.055796794212002,-1.2734061704453794,L0
5.192860717881588,-0.9185085526879209,L0
2.496654745765441,-2.182171188226487,L0
8.339886826198452,-0.2996907446943501,L0
4.236476358813474,0.5569682990506343,L0
9.78310753499057,-1.5252700465708917,L0
7.766603543390511,-0.807847757481792,L0
5.182399774371152,1.4169970894401944,L0
5.876579519948243,1.6226863985678512,L0
7.33879094865808,0.14592991380266992,L0
6.59100056059312,1.8957903194573835,L0
5.041808406661542,2.2995141094570166,L0
5.78918355793988,-0.5420056568879579,L0
6.584892344378728,0.0441660075512077,L0
6.420557432908991,-2.4938341466888483,L0
2.211202193997435,-1.098808052693317,L0
0.48579451541022145,-1.6962936619444944,L0
7.090098803025792,0.46220099856948743,L0
3.621929686568234,-2.8680576980125823,L0
4.15910553789021,0.6408277029390623,L0
5.247904762007341,-1.4919562193559615,L0
4.161938642453276,1.5490904314918728,L0
5.403742893346404,1.1296619227058569,L0
4.414115333135078,-0.23709912285370693,L0
6.194068636710126,-1.8064718308017516,L0
7.447265441182505,1.3916474262415588,L0
5.245148108121313,1.6925698236409914,L0
4.316822687939133,-0.905834143302328,L0
6.527723694549128,2.183046013786634,L0
2.9987282147656886,0.16100812966711178,L0
2.85165924435217,-2.1795850402059513,L0
3.4499353965527444,-1.3893352259945169,L0
7.041902903704467,1.0687526139285404,L0
7.1048211877405745,0.35858925200370656,L0
4.377405558610578,2.536108657141304,L0
2.57214749412728,2.9623387467306963,L0
4.9819059462150594,0.9118231546114164,L0
3.481111361022762,-0.19161941324280962,L0
5.132138281003278,-1.5075948299896087,L0
6.637497147866046,-0.5073947628798405,L0
5.894377207484552,1.189520967288165,L0
6.1386484680635665,-2.0953924167135214,L0
3.4621637627731374,-1.101448552042245,L0
3.157530244512427,1.0714210214424837,L0
